"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt"
"1","1Z6CHioIn3s","Cannot get over the animation in this! A huge congratulations to the hundreds of animators who spent the past eight months bringing this extraordinary vision to life!","Cannot get over the animation in this! A huge congratulations to the hundreds of animators who spent the past eight months bringing this extraordinary vision to life!","PVRIS","https://yt3.ggpht.com/sRkO2fzv9VGG6Iq522X_A7ezyLdzkNxel0MghCsvBa8SqQBNrQYLLEnrCa0xbJvefE7RNi0e2A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC16zGxZ1weXDUXzRYwtfPqg","UC16zGxZ1weXDUXzRYwtfPqg","TRUE","none","37621","2021-09-29T05:18:08Z","2021-09-29T05:18:08Z"
"2","1Z6CHioIn3s","me gusto el estilo dragon ball z queda muy bueno el estilo de animacion","me gusto el estilo dragon ball z queda muy bueno el estilo de animacion","Guatosaurio","https://yt3.ggpht.com/ytc/AKedOLSqfrmPfxQAn8LtbKjFk2ShijFiFq0KnTzV3iqiyQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCzKRZwMhXCehAQkk_pn1cAA","UCzKRZwMhXCehAQkk_pn1cAA","TRUE","none","0","2021-10-10T21:14:58Z","2021-10-10T21:14:58Z"
"3","1Z6CHioIn3s","TBH one of the worst Worlds song and clip form last years","TBH one of the worst Worlds song and clip form last years","Who tf plays Faramis","https://yt3.ggpht.com/T72YtG85VO9hOvI9q6ALCWiYfugWBBfXicJ0stVjPKLt9paWByBrD_aJ6vez6Kbyb2Yjj1ayTw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZYBwbmSM2Gqxcdi4IOH5Ng","UCZYBwbmSM2Gqxcdi4IOH5Ng","TRUE","none","0","2021-10-10T20:46:14Z","2021-10-10T20:46:14Z"
"4","1Z6CHioIn3s","UMAI!","UMAI!","ZEN.-","https://yt3.ggpht.com/ytc/AKedOLTz3D_cFf_8-HuSddwlpmY5CjvvOG_yKiWOvAz3Dg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-5lneciug_OVbDPA931trw","UC-5lneciug_OVbDPA931trw","TRUE","none","1","2021-10-10T20:45:37Z","2021-10-10T20:45:37Z"
"5","1Z6CHioIn3s","joker persona five","joker persona five","Twible404","https://yt3.ggpht.com/nFj9vKNHFdJsjHj49Jmsccfi9cczGTss0D2LaYbACd4Z7UZdbL_jb5ra-OjtcGh4S1zZN1BR=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCcJACnpwaXtBf2L3u8gOdKQ","UCcJACnpwaXtBf2L3u8gOdKQ","TRUE","none","0","2021-10-10T19:59:03Z","2021-10-10T19:59:03Z"
"6","1Z6CHioIn3s","Where is the Secret Lab chair","Where is the Secret Lab chair","Vlek","https://yt3.ggpht.com/ytc/AKedOLRs9phHZRoDv63nguYHNsGNEe-tZsNFbYT1kV-C2Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOmnSYFcp1dz5CB2MIfNWmA","UCOmnSYFcp1dz5CB2MIfNWmA","TRUE","none","0","2021-10-10T19:56:12Z","2021-10-10T19:56:12Z"
"7","1Z6CHioIn3s","even if I&#39;m not a fan of league of legends, I gotta admit... these songs are fire","even if I'm not a fan of league of legends, I gotta admit... these songs are fire","Renji 756","https://yt3.ggpht.com/ytc/AKedOLSyV3KdnExdGyjmzSCPzSRSKOtaGUhCQg39Vg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCwab5GEkxQZ57e1VEewn3Nw","UCwab5GEkxQZ57e1VEewn3Nw","TRUE","none","1","2021-10-10T19:23:52Z","2021-10-10T19:23:52Z"
"8","1Z6CHioIn3s","This is truly amazing","This is truly amazing","jaki n","https://yt3.ggpht.com/ytc/AKedOLQJOG-XrKJG1Qcqmg7k8VInmHe0nIcktRdcQWYG=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRCQ8hksCf3D6JcJdHb56DA","UCRCQ8hksCf3D6JcJdHb56DA","TRUE","none","1","2021-10-10T19:22:07Z","2021-10-10T19:22:07Z"
"9","1Z6CHioIn3s","The fall of Rekkles was show nice","The fall of Rekkles was show nice","Aaryan","https://yt3.ggpht.com/ytc/AKedOLQ22qWA9FspCPKMs6dI09Yfr6dZGyejUjdoFf-V2Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCIpj-ZdF__W4avoyBIrpcxA","UCIpj-ZdF__W4avoyBIrpcxA","TRUE","none","2","2021-10-10T19:07:59Z","2021-10-10T19:07:59Z"
"10","1Z6CHioIn3s","I didn&#39;t really like it at first tbh, but the more I listen the more it grows on me","I didn't really like it at first tbh, but the more I listen the more it grows on me","LeakedFps","https://yt3.ggpht.com/ytc/AKedOLR0DKZfXMzXLXcyLrPhLWf9pMEUcaJYmktC6GqZ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCHmyraxwAVRtDIeSERM8MpA","UCHmyraxwAVRtDIeSERM8MpA","TRUE","none","0","2021-10-10T19:07:49Z","2021-10-10T19:07:49Z"
"11","1Z6CHioIn3s","Jebac Bydoszcz","Jebac Bydoszcz","Adrian Maciaszek","https://yt3.ggpht.com/ytc/AKedOLRNwB7rzOpZxGGTeKL2MRbzX8I6MFWT83k9UVsv=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCNdMcBfkY69cVsnw6HambJA","UCNdMcBfkY69cVsnw6HambJA","TRUE","none","0","2021-10-10T18:56:12Z","2021-10-10T18:56:12Z"
"12","1Z6CHioIn3s","this.","this.","kolim jone","https://yt3.ggpht.com/ytc/AKedOLSBikLEmRx8zg8CzQ0sz2CFdm1vg0DtS9TjGDyT=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPK9zCGPljkJgABLWbtqr4w","UCPK9zCGPljkJgABLWbtqr4w","TRUE","none","0","2021-10-10T18:24:18Z","2021-10-10T18:24:18Z"
"13","1Z6CHioIn3s","Muito legal, mas eu gostaria muito de não precisar pausar pra ver qualquer jogador que não fossem os 3 principais","Muito legal, mas eu gostaria muito de não precisar pausar pra ver qualquer jogador que não fossem os 3 principais","Alefe Daniel Cosendey","https://yt3.ggpht.com/ytc/AKedOLQDrr1WYI8pxrqjpeeSYReA1tKBexr342RP_OXEtQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCe6XZ2TUsbMzq7jIHF0qdgg","UCe6XZ2TUsbMzq7jIHF0qdgg","TRUE","none","0","2021-10-10T18:20:21Z","2021-10-10T18:20:21Z"
"14","1Z6CHioIn3s","They keep showing Faker in these videos, but I don&#39;t even know if he&#39;s playing competitively anymore.","They keep showing Faker in these videos, but I don't even know if he's playing competitively anymore.","Jonathan Jacquet","https://yt3.ggpht.com/ytc/AKedOLS5Nu9MCfNGf7z1Jhssn2upVNGCdZbynIFv4VI3=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPCZOhAJuRxght2j9v1o_vw","UCPCZOhAJuRxght2j9v1o_vw","TRUE","none","0","2021-10-10T17:58:54Z","2021-10-10T17:59:31Z"
"15","1Z6CHioIn3s","muito bom!","muito bom!","Leonardo Machado","https://yt3.ggpht.com/ytc/AKedOLSKiMEY0Syqbm-wM0-hgBjPeED_mFzvaG8dclvIkA0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_w3BoN--FQgZozgvY3U5mQ","UC_w3BoN--FQgZozgvY3U5mQ","TRUE","none","0","2021-10-10T17:45:31Z","2021-10-10T17:45:31Z"
"16","1Z6CHioIn3s","Enternal king of LCK? No. Eternal King of LoL","Enternal king of LCK? No. Eternal King of LoL","Dany_rulez","https://yt3.ggpht.com/ytc/AKedOLSaSu3fpsCAy0DgXewyIcD_0RM2hzO4AP3gWU-s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsraugYAuopyDgffAdw4I-w","UCsraugYAuopyDgffAdw4I-w","TRUE","none","0","2021-10-10T17:39:42Z","2021-10-10T17:39:42Z"
"17","1Z6CHioIn3s","The animation was 2D ... until it wasn&#39;t","The animation was 2D ... until it wasn't","soroush kowsarian","https://yt3.ggpht.com/ytc/AKedOLTdcbfXSE6bYzOHSLktzicroD3kssjB_DaLV4es=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC62-87nSKB_pCuHtEjabxNA","UC62-87nSKB_pCuHtEjabxNA","TRUE","none","0","2021-10-10T17:32:16Z","2021-10-10T17:32:16Z"
"18","1Z6CHioIn3s","Riot is literally gonna take over all the animation companies","Riot is literally gonna take over all the animation companies","Sangeeta Joshi","https://yt3.ggpht.com/ytc/AKedOLR6VGUpzGXeMWOKBbY681hj_AyXV3EOyehKktkIVw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8ht81WMb2xRB_axXa1rwPQ","UC8ht81WMb2xRB_axXa1rwPQ","TRUE","none","1","2021-10-10T16:59:50Z","2021-10-10T16:59:50Z"
"19","1Z6CHioIn3s","meh","meh","marsaffL","https://yt3.ggpht.com/ytc/AKedOLSCVJ_0In7JAZ6s1su1Q33mcyt3mhBBXcWrggTe=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCd3zQJ0IY2Q_sq6LW_dZ37g","UCd3zQJ0IY2Q_sq6LW_dZ37g","TRUE","none","0","2021-10-10T16:45:00Z","2021-10-10T16:45:00Z"
"20","1Z6CHioIn3s","So Rekkles ( kinda ) made it to worlds after all :)","So Rekkles ( kinda ) made it to worlds after all :)","Gonners","https://yt3.ggpht.com/ytc/AKedOLQMe99SJY608_wAlj58ptNxjITE2rzfhUBsbxoN=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRZf5bHQ50Vsxgd9fxYUAEw","UCRZf5bHQ50Vsxgd9fxYUAEw","TRUE","none","0","2021-10-10T16:43:10Z","2021-10-10T16:43:10Z"
"21","1Z6CHioIn3s","NERDE O ESKI WORLDSLER YIYENIMMMMMMMMMMMMM","NERDE O ESKI WORLDSLER YIYENIMMMMMMMMMMMMM","Tonwish","https://yt3.ggpht.com/ytc/AKedOLSPAHudU48wvFh4QhkZkKMTKXUpM8Q7JgIKKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGMVldlINOWFTi7tzjLj5iQ","UCGMVldlINOWFTi7tzjLj5iQ","TRUE","none","0","2021-10-10T16:42:29Z","2021-10-10T16:42:29Z"
"22","1Z6CHioIn3s","The animation in this is better then most animes.....they need to stop playing and get one made.","The animation in this is better then most animes.....they need to stop playing and get one made.","ChaoskingTru","https://yt3.ggpht.com/ytc/AKedOLTItz4Ba9g8-u9ENk1pFhaXyDT3zlEBXOA3KA0zgQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC5VevG_TGtiaJU2EgIyMNTg","UC5VevG_TGtiaJU2EgIyMNTg","TRUE","none","0","2021-10-10T16:42:12Z","2021-10-10T16:42:12Z"
"23","1Z6CHioIn3s","Here are all the pro players in the music video:<br><br>Showmaker – Syndra (protagonist)<br>Faker – Billboard<br>Chovy – Orianna<br>Rekkles – Jhin<br>JackeyLove – Kai’sa<br>TheShy – Fiora<br>Bin – Fiora<br>Viper – Xayah<br>Gala – Varus<br>Blaber – Kindred<br>PowerOfEvil – Azir<br>Hans Sama – Kalista<br>BrTT – Draven<br>fNb – Renekton<br>Armut – Gnar<br>LWX – Aphelios<br>Carzzy – Ezreal<br>Wunder – Ornn<br>BeryL – Leona<br>Pyosik – Lee Sin<br>Rookie – LeBlanc","Here are all the pro players in the music video:

Showmaker – Syndra (protagonist)
Faker – Billboard
Chovy – Orianna
Rekkles – Jhin
JackeyLove – Kai’sa
TheShy – Fiora
Bin – Fiora
Viper – Xayah
Gala – Varus
Blaber – Kindred
PowerOfEvil – Azir
Hans Sama – Kalista
BrTT – Draven
fNb – Renekton
Armut – Gnar
LWX – Aphelios
Carzzy – Ezreal
Wunder – Ornn
BeryL – Leona
Pyosik – Lee Sin
Rookie – LeBlanc","KiMoOoOo SaLeM","https://yt3.ggpht.com/ytc/AKedOLS5Rk71heDGKzLt-GgAq210qbuNcsaFJcvusrUS=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVavE1sefrH7q38mwO8505w","UCVavE1sefrH7q38mwO8505w","TRUE","none","0","2021-10-10T16:26:10Z","2021-10-10T16:26:10Z"
"24","1Z6CHioIn3s","New anime looks dope <br><br>when the release date though?","New anime looks dope 

when the release date though?","yourboss","https://yt3.ggpht.com/ytc/AKedOLSSwWO2dmxFYy_yCrNXA-TwK6pbz3hX5GSTMcnX=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0w1Y5xEdzbS0K6fBMaPoyw","UC0w1Y5xEdzbS0K6fBMaPoyw","TRUE","none","2","2021-10-10T16:17:37Z","2021-10-10T16:17:37Z"
"25","1Z6CHioIn3s","Down down down again haha","Down down down again haha","Altair Ibn-La had","https://yt3.ggpht.com/ytc/AKedOLSmIu4Nl1mV1al1j4SDHCDkAjPiEx1HgCj3HA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCui1Vx3WZPH7JtbZAuc2nAA","UCui1Vx3WZPH7JtbZAuc2nAA","TRUE","none","0","2021-10-10T16:12:27Z","2021-10-10T16:12:27Z"
"26","1Z6CHioIn3s","jhin can jumping btw<br><U+0001F610>","jhin can jumping btw
<U+0001F610>","AlienIgiBox","https://yt3.ggpht.com/LjWIA0L0M4k6D-FMW3-QdJ0s7MoX1HLrQ4gLfJ686Ycsu6L47A2vDQnypt2Wgu47MCEXELc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVIh5_J-Cmpig1zK09YvSYA","UCVIh5_J-Cmpig1zK09YvSYA","TRUE","none","1","2021-10-10T16:09:48Z","2021-10-10T16:10:15Z"
"27","1Z6CHioIn3s","Jhin&#39;s bow <a href=""https://www.youtube.com/watch?v=1Z6CHioIn3s&amp;t=1m00s"">1:00</a>","Jhin's bow 1:00","Nam Ti<U+1EBF>n","https://yt3.ggpht.com/ytc/AKedOLSk-vHbcs7GqIh_3bfj2QR5thImR8qpaw2LVA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQ4WW63UCBBraFFJaB7GpGw","UCQ4WW63UCBBraFFJaB7GpGw","TRUE","none","0","2021-10-10T15:52:53Z","2021-10-10T15:52:53Z"
"28","1Z6CHioIn3s","I love how good the PVRIS singer did on the audio.  It&#39;s more of a commercial edm than the electro rock that they do","I love how good the PVRIS singer did on the audio.  It's more of a commercial edm than the electro rock that they do","Leif Riggs","https://yt3.ggpht.com/ytc/AKedOLRQN7eFKyv5J-bkCDkHWSi_64xQUO0GCldub2N19g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqeJkbZ2wMHGrnkYC00Rnjg","UCqeJkbZ2wMHGrnkYC00Rnjg","TRUE","none","0","2021-10-10T15:44:30Z","2021-10-10T15:44:30Z"
"29","1Z6CHioIn3s","Bro that was so cool","Bro that was so cool","Kelly Mai","https://yt3.ggpht.com/ytc/AKedOLRV5y7UHijfuPa78YUkSUFzywa1DETkvBO6K9CuuQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCfrj9B_OG0THQHGsTb4Z_hA","UCfrj9B_OG0THQHGsTb4Z_hA","TRUE","none","1","2021-10-10T14:55:04Z","2021-10-10T14:55:04Z"
"30","1Z6CHioIn3s","And then there is manhwa called &quot;the challenger&quot;","And then there is manhwa called ""the challenger""","SeralithG","https://yt3.ggpht.com/ytc/AKedOLTUAbaJ_xLkQRXFxmrOH0_ypPdMQ11F2iH3h9tAvw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB4R5WYVi-nT_Bzgc_a-Ztg","UCB4R5WYVi-nT_Bzgc_a-Ztg","TRUE","none","0","2021-10-10T14:54:02Z","2021-10-10T14:54:02Z"
"31","1Z6CHioIn3s","Hey I just realized that if last year riot chose a male lead singer, next year the lead singer will be a female for the song about the world finals.","Hey I just realized that if last year riot chose a male lead singer, next year the lead singer will be a female for the song about the world finals.","Mini-NT","https://yt3.ggpht.com/ytc/AKedOLT-AiUxCZjzvUG4FDnOJQ7OAZeAnKid7Dln8C28=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTRgjIGpXFA2TEnbtwQiAnA","UCTRgjIGpXFA2TEnbtwQiAnA","TRUE","none","0","2021-10-10T14:33:28Z","2021-10-10T14:33:28Z"
"32","1Z6CHioIn3s","very epic!","very epic!","Matej Kopecký","https://yt3.ggpht.com/ytc/AKedOLQIvuGrzqUI4V6423v4FdXkyJU-VzC_TuDwHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6kRGQBnQ0Lq5MYiiSnHeug","UC6kRGQBnQ0Lq5MYiiSnHeug","TRUE","none","0","2021-10-10T14:08:34Z","2021-10-10T14:08:34Z"
"33","1Z6CHioIn3s","Linkin Park","Linkin Park","Pablo Luque","https://yt3.ggpht.com/ytc/AKedOLQhIApO6Sj-oK_3DEN3U_-NzO7qKH_SEaqNQg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZgGitHgl4Sog0elXMZKW9w","UCZgGitHgl4Sog0elXMZKW9w","TRUE","none","0","2021-10-10T14:06:44Z","2021-10-10T14:06:44Z"
"34","1Z6CHioIn3s","This company can do everything multimedia vise, like animations, series, movies, sound design, albums. Only thing they do not know how to do, is how to balance their game xd","This company can do everything multimedia vise, like animations, series, movies, sound design, albums. Only thing they do not know how to do, is how to balance their game xd","LocDog98","https://yt3.ggpht.com/ytc/AKedOLR5qPBkrE-LX-FXjxtOCtdWh-_kX5q-sGrMHDCu=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCHqExdYy7T7AVbGvEN_UMcw","UCHqExdYy7T7AVbGvEN_UMcw","TRUE","none","0","2021-10-10T14:04:52Z","2021-10-10T14:04:52Z"
"35","1Z6CHioIn3s","Yes! All ADC and Mage in a melee range combat, that&#39;s very League","Yes! All ADC and Mage in a melee range combat, that's very League","Hypnos","https://yt3.ggpht.com/ytc/AKedOLSxYELQhGcnwaiYDNG6upnI4wWKzVznUvLkFC0WQDM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCuZAqN-_U6VB67m4TN1dx9w","UCuZAqN-_U6VB67m4TN1dx9w","TRUE","none","0","2021-10-10T13:48:16Z","2021-10-10T13:48:45Z"
"36","1Z6CHioIn3s","every year i cannot be more impressed","every year i cannot be more impressed","Chico Da Trincha","https://yt3.ggpht.com/ytc/AKedOLRp8XyBzqAyFBtyrr4TFHutuxVZNNXNxZChTNuXyw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_4ArFQGhGFZkljTYL7teRw","UC_4ArFQGhGFZkljTYL7teRw","TRUE","none","0","2021-10-10T13:40:52Z","2021-10-10T13:40:52Z"
"37","1Z6CHioIn3s","I have never watched worlds so I only know the main character.","I have never watched worlds so I only know the main character.","reka10","https://yt3.ggpht.com/ytc/AKedOLRyRFAjbCchU7nMPbPq3NM6eZte7xaS4g2-rUzQ3A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4L1jEAWg85RsOZtk2LxFLw","UC4L1jEAWg85RsOZtk2LxFLw","TRUE","none","0","2021-10-10T13:11:52Z","2021-10-10T13:11:52Z"
"38","1Z6CHioIn3s","i love when riot makes his/her games better with music","i love when riot makes his/her games better with music","MichaelTheFanboy","https://yt3.ggpht.com/02QXXEpULLFiR9kJldBBvipD37ZpIm-KjSFnh5EsRKTAJVT1HvdJH-RHj4pJcIOcp8Ls8Hcb4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvfA8m8CAseGGVZO9Go4uLw","UCvfA8m8CAseGGVZO9Go4uLw","TRUE","none","0","2021-10-10T13:10:53Z","2021-10-10T13:10:53Z"
"39","1Z6CHioIn3s","riot... where animators get paid well &lt;3","riot... where animators get paid well <3","Robin Gloor","https://yt3.ggpht.com/ytc/AKedOLR6cXBXyy_9bFf5kvpQ9MmR1SQcqSUn_rH_7s9IgA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmP1rbotFsavwDbT3bfUQeQ","UCmP1rbotFsavwDbT3bfUQeQ","TRUE","none","1","2021-10-10T13:09:32Z","2021-10-10T13:09:32Z"
"40","1Z6CHioIn3s","no mf? wtf","no mf? wtf","way2ez","https://yt3.ggpht.com/ytc/AKedOLSYkjkSFq4R8qA_uiTJJqROZeIygRH2p1yb4pB2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZdFo_4cb02nWEdN9FxzT2w","UCZdFo_4cb02nWEdN9FxzT2w","TRUE","none","1","2021-10-10T12:56:52Z","2021-10-10T12:56:52Z"
"41","1Z6CHioIn3s","no tyler1?","no tyler1?","way2ez","https://yt3.ggpht.com/ytc/AKedOLSYkjkSFq4R8qA_uiTJJqROZeIygRH2p1yb4pB2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZdFo_4cb02nWEdN9FxzT2w","UCZdFo_4cb02nWEdN9FxzT2w","TRUE","none","0","2021-10-10T12:54:50Z","2021-10-10T12:54:50Z"
"42","1Z6CHioIn3s","soooo funny hahah it isn&#39;t tough! I think the main mistake closed that players need to summon champions not fight with each other self","soooo funny hahah it isn't tough! I think the main mistake closed that players need to summon champions not fight with each other self","Alexander Sovun","https://yt3.ggpht.com/ytc/AKedOLTos-qkPP9XeIUdw-d1pkBeySxHWB3AJsNS79qAXg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeEd39aTazudN2LgykurJLg","UCeEd39aTazudN2LgykurJLg","TRUE","none","0","2021-10-10T12:51:42Z","2021-10-10T12:51:42Z"
"43","1Z6CHioIn3s","ZzZzZzZzZzZz <U+0001F634>","ZzZzZzZzZzZz <U+0001F634>","Remember Your Friend","https://yt3.ggpht.com/ytc/AKedOLTYvARprV-AyF8e0G3hMdgOj5A7nk7u8VptfSP0IQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPMCMRjGR-nI-W-4uNau0ug","UCPMCMRjGR-nI-W-4uNau0ug","TRUE","none","0","2021-10-10T12:40:27Z","2021-10-10T12:40:27Z"
"44","1Z6CHioIn3s","Nice animation, decent beat. lyrics were trash tho. And didn&#39;t fit the song at all. They clearly weren&#39;t written for it.","Nice animation, decent beat. lyrics were trash tho. And didn't fit the song at all. They clearly weren't written for it.","Daymjo","https://yt3.ggpht.com/ytc/AKedOLRHKXknh4eL6GYu5B4PJwxwS6rEcXZ9z_yu6sY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCUzpAYoR0x9x0-KQSrR22fg","UCUzpAYoR0x9x0-KQSrR22fg","TRUE","none","0","2021-10-10T12:28:53Z","2021-10-10T12:28:53Z"
"45","1Z6CHioIn3s","de locos","de locos","Lu!","https://yt3.ggpht.com/ytc/AKedOLTah-iUDKlwjWL3FnHVmqdiyNn3Kjg3rWv06CAyLQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9Megw_MONyckG-3dsiLF7Q","UC9Megw_MONyckG-3dsiLF7Q","TRUE","none","0","2021-10-10T12:03:16Z","2021-10-10T12:03:16Z"
"46","1Z6CHioIn3s","I love it, the animation was amazing, the song is good <U+0001F60C>","I love it, the animation was amazing, the song is good <U+0001F60C>","The Low Cabo","https://yt3.ggpht.com/WOplkx4qhNXDtT6iEl2GYF2gxlRajT2f8dNQqbT0dUXBa_MDLyokxgtKB7Dc-OM_74WASbkVVbU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDpT2iXK5KckCDnWUzhtIBg","UCDpT2iXK5KckCDnWUzhtIBg","TRUE","none","0","2021-10-10T11:55:42Z","2021-10-10T11:55:42Z"
"47","1Z6CHioIn3s","I BET ON SKT 1 !!!!","I BET ON SKT 1 !!!!","Carl Angelo Eslit","https://yt3.ggpht.com/ytc/AKedOLRCwJcHUYx7zYL-ycdgXlIB7-ctPjE0RYap4v-JFg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCkbbWby2Z1kohdKntGlpg1Q","UCkbbWby2Z1kohdKntGlpg1Q","TRUE","none","0","2021-10-10T11:55:41Z","2021-10-10T11:55:41Z"
"48","1Z6CHioIn3s","me : where is faker","me : where is faker","George Roa","https://yt3.ggpht.com/ytc/AKedOLS3vN24-hpNCBW9-_tXN8QV46BE9WgErX8hGQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCv1FNSKtBjuZLqlXATd_l2g","UCv1FNSKtBjuZLqlXATd_l2g","TRUE","none","0","2021-10-10T11:19:23Z","2021-10-10T11:19:23Z"
"49","1Z6CHioIn3s","<a href=""https://www.youtube.com/watch?v=1Z6CHioIn3s&amp;t=1m46s"">1:46</a> <U+C810><U+C2EC><U+B098><U+AC00><U+C11C> <U+BA39><U+C744> <U+AC83> <U+AC19><U+C560>","1:46 <U+C810><U+C2EC><U+B098><U+AC00><U+C11C> <U+BA39><U+C744> <U+AC83> <U+AC19><U+C560>","<U+B9DB><U+C788><U+B294><U+C0AC><U+C804>","https://yt3.ggpht.com/ytc/AKedOLReHjkbMldapsb5n887EdtSS-NzcBdpjDgsozth=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJksu_mlNv_nNN4gI1fNd9w","UCJksu_mlNv_nNN4gI1fNd9w","TRUE","none","1","2021-10-10T11:08:41Z","2021-10-10T11:08:41Z"
"50","1Z6CHioIn3s","Imagine being so good at making animations, and you spend your time on games instead of film making.","Imagine being so good at making animations, and you spend your time on games instead of film making.","Memecenter 122","https://yt3.ggpht.com/ytc/AKedOLS-Zh9dyidk-0uac2PIVfRLhA16lTJAS22l9HWz=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdIpqVCXURlbnwPkZ-8_ahw","UCdIpqVCXURlbnwPkZ-8_ahw","TRUE","none","0","2021-10-10T10:44:07Z","2021-10-10T10:44:07Z"
"51","1Z6CHioIn3s","<a href=""https://www.youtube.com/watch?v=1Z6CHioIn3s&amp;t=0m57s"">0:57</a> <a href=""https://www.youtube.com/watch?v=1Z6CHioIn3s&amp;t=2m49s"">2:49</a> jhin","0:57 2:49 jhin","Dragox YT","https://yt3.ggpht.com/ytc/AKedOLS5U1bhaGAOWF5XipdFRrz56vEXfy2rlh-VqxHS=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVH9RoimBpm1YPvMOm874VQ","UCVH9RoimBpm1YPvMOm874VQ","TRUE","none","0","2021-10-10T10:20:31Z","2021-10-10T10:22:28Z"
"52","1Z6CHioIn3s","the way it went to 2d -&gt; 3d just so cool","the way it went to 2d -> 3d just so cool","Jr.DanielBoi","https://yt3.ggpht.com/hxjni6D1GdA4yQUydvzVMMk1H3Rem8nelf-A_2NcdoD87K6v_t20odnL_kQiOiufRv3oE8_7v_U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC67oh_4aD5FC--r8D5ahmnQ","UC67oh_4aD5FC--r8D5ahmnQ","TRUE","none","0","2021-10-10T10:19:18Z","2021-10-10T10:19:18Z"
